,confidence,idx,peak
"ws=697, sr_orig",2.170811698191379,6986.0,0.05274396094301284
"ws=634, sr_orig",2.1085391510650435,6934.0,0.054722869228443785
"ws=767, sr_orig",1.951897193406729,7067.0,0.04985727989026588
"ws=576, sr_orig",1.92381407899372,6878.0,0.048015789545322596
"ws=634, sr_diff",1.8624097723353898,6935.0,0.05990070158207161
"ws=767, sr_diff",1.7863062150726838,7033.0,0.05866033369487968
"ws=576, sr_diff",1.7787688020130041,6879.0,0.058751938848923095
"ws=576, sr_acc",1.7406541640315945,7741.0,0.04278153511951413
"ws=697, sr_diff",1.7269750529714862,6998.0,0.059346725510543256
"ws=433, sr_diff",1.5159900765313183,6750.0,0.05275893552837175
"ws=524, sr_orig",1.4709798954853623,6826.0,0.04048506391825509
"ws=697, sr_acc",1.4612148821036237,7742.0,0.038396775647615525
"ws=125, sr_acc",1.451781125008443,4694.0,0.21543549083489705
"ws=269, sr_diff",1.425492379788405,5620.0,0.08650712789413384
"ws=325, sr_acc",1.397589309946008,6984.0,0.0665279088476494
"ws=244, sr_diff",1.3421028737588834,5620.0,0.10117671438842636
"ws=138, sr_acc",1.3394484477592672,4707.0,0.1849141932895382
"ws=634, sr_acc",1.3372536215259119,7743.0,0.04019319081107974
"ws=53, sr_diff",1.3212273555256437,8838.0,0.6542965550626987
"ws=244, sr_orig",1.3117749379934776,5594.0,0.11516275967859334
"ws=296, sr_diff",1.3074752966363035,5647.0,0.08316782835558621
"ws=524, sr_acc",1.291882902001057,7219.0,0.03911940857786914
"ws=524, sr_diff",1.2866264646929293,6827.0,0.05218748495642971
"ws=125, sr_orig",1.2775344423069277,4693.0,0.19098072451155293
"ws=151, sr_acc",1.2535943392624143,4725.0,0.16294475554927215
"ws=48, sr_diff",1.2516751600031577,8832.0,0.6223587311660362
"ws=325, sr_orig",1.2438345749070863,5675.0,0.08765344194876881
"ws=222, sr_orig",1.2169902591195167,5597.0,0.1341154329338378
"ws=85, sr_diff",1.2140185597953252,8854.0,0.3926012139801342
"ws=296, sr_acc",1.2081313569663747,6955.0,0.06969283509794853
"ws=151, sr_diff",1.207000580495405,4713.0,0.11944691459667155
"ws=269, sr_orig",1.205514455473211,5619.0,0.10342316819932793
"ws=58, sr_diff",1.2019868181976074,8853.0,0.5711955170455703
"ws=325, sr_diff",1.199465473358157,5674.0,0.07607379071951158
"ws=167, sr_acc",1.187662834148309,4731.0,0.15097299207081935
"ws=138, sr_orig",1.1855947689669388,4706.0,0.1723583370755396
"ws=222, sr_diff",1.18267161003891,5621.0,0.11241736338426554
"ws=183, sr_orig",1.1742408899436723,5558.0,0.1359149075428696
"ws=269, sr_acc",1.1611386341523005,6928.0,0.08092958051382587
"ws=358, sr_acc",1.1548873582227204,6973.0,0.04948620863073668
"ws=94, sr_diff",1.1444792322942015,8851.0,0.2890082987400591
"ws=244, sr_acc",1.143919886571574,6929.0,0.0870425719687331
"ws=114, sr_acc",1.1421567957319203,4678.0,0.20733382350293594
"ws=138, sr_diff",1.1367560451878993,4710.0,0.14450252467530106
"ws=183, sr_diff",1.1250176087107846,5621.0,0.11055316292049765
"ws=202, sr_orig",1.119565801157397,5598.0,0.12453058040800408
"ws=202, sr_diff",1.1183794852411961,5601.0,0.09785230293514832
"ws=114, sr_orig",1.1166218712325322,4679.0,0.19391905278693464
"ws=85, sr_orig",1.11269719031751,6376.0,0.2592569410015238
"ws=77, sr_acc",1.1087367182420014,4302.0,0.32873030033050454
"ws=433, sr_acc",1.1054516909317853,7090.0,0.04303546172253579
"ws=296, sr_orig",1.1026126874885662,5646.0,0.09093743232937901
"ws=167, sr_diff",1.1018414930591032,5621.0,0.1222743349774454
"ws=94, sr_orig",1.1004311992225198,6385.0,0.24227848531210908
"ws=44, sr_acc",1.0991038775466475,4957.0,0.5496966181077724
"ws=476, sr_diff",1.095971995380786,6384.0,0.049669307069067414
"ws=77, sr_orig",1.0928327048818745,6379.0,0.3036591310976444
"ws=103, sr_diff",1.0895622041034905,8129.0,0.17241683782918021
"ws=767, sr_acc",1.085960654706264,7864.0,0.032391991578391816
"ws=64, sr_diff",1.0828669514007183,8849.0,0.4777070561192144
"ws=393, sr_acc",1.0753946880079877,6983.0,0.04361000383183095
"ws=70, sr_orig",1.0724237206011726,6361.0,0.3244257755783609
"ws=476, sr_acc",1.068163791371714,7639.0,0.04162106686511685
"ws=167, sr_orig",1.0622669291329816,5517.0,0.14184190608598815
"ws=85, sr_acc",1.0618034237591174,4314.0,0.27162877639253175
"ws=393, sr_diff",1.0610784957057078,7061.0,0.05420131119035249
"ws=48, sr_acc",1.054058098002063,4957.0,0.4495579852280682
"ws=44, sr_orig",1.0477889523388861,4956.0,0.5073471419936729
"ws=103, sr_acc",1.0443729394629604,4301.0,0.20774628413890187
"ws=222, sr_acc",1.0432459970884427,6931.0,0.11319937867138437
"ws=125, sr_diff",1.0395659359893374,4687.0,0.1721338574413333
"ws=44, sr_diff",1.0359288797514596,8838.0,0.6094991441183316
"ws=151, sr_orig",1.0359161705747635,4710.0,0.1517030496538261
"ws=53, sr_orig",1.0355669211380347,4301.0,0.4196469722577608
"ws=70, sr_acc",1.0330469922015837,8865.0,0.34911501154443225
"ws=53, sr_acc",1.0311572217108715,8865.0,0.4515643738122202
