,confidence,idx,peak
"ws=393, sr_orig",1.528544641616069,54035.0,0.22150563533011555
"ws=433, sr_orig",1.5199606923741746,54054.0,0.19768353425467056
"ws=476, sr_orig",1.4269759692336812,54055.0,0.19392913240186385
"ws=524, sr_orig",1.3617581186786545,54219.0,0.17921176939840794
"ws=576, sr_orig",1.3354671387463546,54223.0,0.17873588857298311
"ws=634, sr_orig",1.3267797768462395,54323.0,0.1674215222706905
"ws=269, sr_orig",1.2701025546807798,31011.0,0.20076435050252048
"ws=767, sr_orig",1.2371828277271388,54329.0,0.1548162392701013
"ws=358, sr_orig",1.2304267946672576,54029.0,0.22395188600501797
"ws=576, sr_acc",1.220810320436244,54219.0,0.1401181101652693
"ws=393, sr_diff",1.1985053805364079,54031.0,0.16977794866974566
"ws=634, sr_acc",1.1936002428649475,54213.0,0.1303333388120483
"ws=433, sr_diff",1.190649400857868,54076.0,0.152276788094344
"ws=325, sr_orig",1.1862304462498927,54029.0,0.2159138196711391
"ws=85, sr_orig",1.182841964948513,34411.0,0.5196270536121148
"ws=524, sr_acc",1.1699787040060852,54038.0,0.15214798875090127
"ws=476, sr_diff",1.1676837820758696,54030.0,0.14992675206166228
"ws=697, sr_orig",1.1580094634514722,54326.0,0.1588690064821021
"ws=476, sr_acc",1.1558690172617545,54031.0,0.16583788539710226
"ws=125, sr_orig",1.1476646426388633,57706.0,0.4141213858283821
"ws=393, sr_acc",1.1399339087037583,54036.0,0.18519258560108656
"ws=433, sr_acc",1.1379244866980582,54076.0,0.16749350910719993
"ws=524, sr_diff",1.1324399698968108,54054.0,0.13714195664977608
"ws=576, sr_diff",1.1233326332446774,54206.0,0.1260548379306903
"ws=244, sr_orig",1.1130198869315404,31013.0,0.21018871899330388
"ws=296, sr_acc",1.1014322613287935,53776.0,0.1603590157723983
"ws=64, sr_orig",1.1001555530242084,34413.0,0.6545739937304308
"ws=167, sr_orig",1.0983180077711552,56799.0,0.27510311887106215
"ws=125, sr_acc",1.094899043200776,54608.0,0.349662589455247
"ws=94, sr_diff",1.091198501977547,31920.0,0.4352398634149741
"ws=58, sr_diff",1.0887583136215928,55229.0,0.6979621379344478
"ws=151, sr_orig",1.0871974670642168,56799.0,0.34310320203650724
"ws=634, sr_diff",1.0815117142863893,54030.0,0.11993349509123681
"ws=58, sr_orig",1.0766196232143925,34408.0,0.7496118944538093
"ws=48, sr_orig",1.0735320028342776,61247.0,0.8672913051998824
"ws=296, sr_orig",1.0731605783875402,31023.0,0.1638845803997365
"ws=40, sr_orig",1.0708925624889358,39497.0,0.977044536986275
"ws=358, sr_acc",1.066842174586175,54030.0,0.1759997161003241
"ws=114, sr_orig",1.0667041401054558,57705.0,0.4060738389258013
"ws=85, sr_diff",1.0663547278541001,31920.0,0.4675346589702298
"ws=358, sr_diff",1.0616797749149978,54030.0,0.16546345404111992
"ws=77, sr_acc",1.0566998126948024,54608.0,0.5364638119354165
"ws=114, sr_diff",1.0560115325800832,31939.0,0.3604712527258977
"ws=183, sr_orig",1.0559116990808122,23448.0,0.2456549826387913
"ws=138, sr_orig",1.0532637722801819,57708.0,0.35525180989876276
"ws=767, sr_acc",1.0517964100905592,54327.0,0.10781024301344305
"ws=202, sr_acc",1.0404682176222877,23465.0,0.20411541653578427
"ws=85, sr_acc",1.0404529624377221,54608.0,0.5025523028074627
"ws=103, sr_acc",1.0382231748099489,58998.0,0.4328239070613413
"ws=103, sr_diff",1.0379992130525506,31922.0,0.4091512230183778
"ws=151, sr_diff",1.0358373305140127,34402.0,0.27652617548245956
"ws=202, sr_orig",1.0355950460838554,23464.0,0.23481030455304
"ws=167, sr_diff",1.0324467737126133,41721.0,0.24259288653598043
"ws=70, sr_acc",1.030575250004243,20975.0,0.5495691683968831
"ws=269, sr_acc",1.02869592169467,32911.0,0.1649205694143451
"ws=77, sr_orig",1.028341898209266,34410.0,0.5032186990907925
"ws=325, sr_acc",1.0282320647259637,54031.0,0.17621072994893047
"ws=64, sr_acc",1.02633886583284,63450.0,0.6097439672019438
"ws=183, sr_diff",1.0255877639632456,41720.0,0.2263812954439171
"ws=103, sr_orig",1.0238607134961584,57705.0,0.4274492675389168
"ws=94, sr_orig",1.0229514196548386,53723.0,0.4406344802273185
"ws=53, sr_diff",1.0228693008024885,31920.0,0.7497163001983653
"ws=64, sr_diff",1.0221606175013587,55230.0,0.6017980416900428
"ws=325, sr_diff",1.01809214487641,54031.0,0.1676345036274679
"ws=114, sr_acc",1.0172068884815988,59002.0,0.38040948095625626
"ws=53, sr_orig",1.0159857303071222,39501.0,0.7937016204964357
"ws=48, sr_acc",1.015707464063031,33197.0,0.7505807167449047
"ws=222, sr_orig",1.0149447694912972,30980.0,0.22266640810389077
"ws=244, sr_acc",1.0148663484111449,53776.0,0.17942674010317466
"ws=94, sr_acc",1.0135936618751253,35044.0,0.4572150970955664
"ws=70, sr_diff",1.012888862430308,31920.0,0.550977496288454
"ws=125, sr_diff",1.0116323945597505,54604.0,0.31987517564996576
"ws=53, sr_acc",1.00844552768359,63447.0,0.6823071758875664
"ws=697, sr_acc",1.0077380776505893,54222.0,0.1195388164733066
"ws=151, sr_acc",1.0075560453439985,34408.0,0.2816079502679507
"ws=70, sr_orig",1.006256787510928,39504.0,0.5393572533506374
"ws=138, sr_acc",1.00381163244837,54611.0,0.29527743935227074
"ws=167, sr_acc",1.0026931038605258,41727.0,0.23801584011100518
"ws=138, sr_diff",1.0024744021182963,56797.0,0.2898400360036714
"ws=183, sr_acc",1.0017646133021432,23443.0,0.21571021975130933
"ws=40, sr_acc",1.0016717639178665,60615.0,0.8707922148224663
"ws=44, sr_acc",1.0013850751905955,29714.0,0.8152418117771493
