,confidence,idx,peak
"ws=53, sr_orig",1.2723522010713417,68581.0,0.5894905788470082
"ws=44, sr_diff",1.1307429440317889,68573.0,0.5527296081659703
"ws=244, sr_orig",1.130180436227138,49826.0,0.24242383737130596
"ws=58, sr_orig",1.1255866017104446,68583.0,0.5643271244972919
"ws=151, sr_acc",1.1238468555006285,185903.0,0.23660005359990385
"ws=524, sr_diff",1.112913222985862,133684.0,0.11947831014751996
"ws=48, sr_orig",1.1036273368645568,68585.0,0.568147252616255
"ws=393, sr_acc",1.0985621877061118,168618.0,0.148071811817119
"ws=524, sr_acc",1.0981326345584097,133603.0,0.12507611809927027
"ws=697, sr_acc",1.0956041866893695,117703.0,0.1011652247126824
"ws=167, sr_acc",1.0954149768421084,185919.0,0.2179851015876818
"ws=40, sr_acc",1.095311651159589,68565.0,0.5423116043474514
"ws=325, sr_diff",1.093721453598879,79865.0,0.15490660514677268
"ws=476, sr_acc",1.0918657447897024,133680.0,0.1307906103457715
"ws=53, sr_acc",1.077687787226675,68582.0,0.4456072517363707
"ws=48, sr_diff",1.074599679552643,68577.0,0.5310705960841133
"ws=476, sr_diff",1.0690809978267695,133679.0,0.13029209278593504
"ws=48, sr_acc",1.0665914116813822,68572.0,0.46476525423401266
"ws=44, sr_acc",1.062413043557803,68569.0,0.5314027307066332
"ws=296, sr_diff",1.0623221177182922,79821.0,0.16345356254676566
"ws=358, sr_diff",1.0566253072367966,79881.0,0.14443473242501825
"ws=576, sr_acc",1.0444154509533512,175786.0,0.11528622704916597
"ws=183, sr_diff",1.041755490540935,49763.0,0.23191402547170326
"ws=183, sr_acc",1.0409933007504484,185924.0,0.1956264359943365
"ws=64, sr_diff",1.0372018252322968,68575.0,0.4846689099839793
"ws=125, sr_diff",1.0367206591033042,68636.0,0.2752652082810632
"ws=269, sr_orig",1.0314432010210648,49825.0,0.2064226138991886
"ws=202, sr_acc",1.029156253593745,168251.0,0.1721059686993165
"ws=103, sr_orig",1.0287055253331023,51664.0,0.35230600409664437
"ws=40, sr_diff",1.028125168707808,68569.0,0.5302196297162228
"ws=103, sr_diff",1.0267065692646709,68616.0,0.31678943243617447
"ws=138, sr_acc",1.0253729038321164,60161.0,0.23190317931439178
"ws=433, sr_diff",1.0251418543344304,133629.0,0.1361275193424918
"ws=77, sr_acc",1.022386202082253,98333.0,0.3390912806471059
"ws=325, sr_acc",1.0218952274000639,156119.0,0.13928424887516874
"ws=269, sr_acc",1.020496358548453,133600.0,0.14634819058382137
"ws=296, sr_acc",1.0200068940693436,133634.0,0.14338296483545648
"ws=64, sr_orig",1.0188550587910576,68583.0,0.5181399903123359
"ws=634, sr_acc",1.0152810950193416,117701.0,0.10168158917612759
"ws=269, sr_diff",1.0131631815672881,79820.0,0.15836542679603738
"ws=358, sr_acc",1.0124101354869488,117439.0,0.1348176356349612
"ws=94, sr_orig",1.010675820657116,68586.0,0.3797608357700571
"ws=77, sr_orig",1.0105650432451896,68587.0,0.45054567887117036
"ws=58, sr_acc",1.010331337060781,85428.0,0.38079296923330114
"ws=393, sr_diff",1.0057855336077235,168618.0,0.13398260260062517
"ws=151, sr_diff",1.0051608670915206,75678.0,0.2416446486410219
"ws=114, sr_diff",1.0044341214967845,122155.0,0.2933176861671956
"ws=244, sr_acc",1.002712086002128,186003.0,0.16119812699872332
"ws=125, sr_acc",1.0020853904186595,185902.0,0.23337626558021024
"ws=433, sr_acc",1.0020511833857115,133631.0,0.1423565529078003
"ws=103, sr_acc",1.0019976075701293,41636.0,0.2859878674081868
"ws=114, sr_acc",1.0018873865270406,85728.0,0.26245031975266897
"ws=64, sr_acc",1.0013503667767099,85433.0,0.36434430868268125
"ws=167, sr_diff",1.000094978438851,49772.0,0.23102563131460968
