,confidence,idx,peak
"ws=114, sr_orig",1.9129946825144228,17249.0,0.6667252064642935
"ws=103, sr_orig",1.8071024920889178,17244.0,0.730677420543929
"ws=151, sr_orig",1.7715034276283472,17249.0,0.39879993245463685
"ws=125, sr_orig",1.7643275884681282,17251.0,0.5961387863169227
"ws=138, sr_orig",1.7399867650084833,17273.0,0.498920280184411
"ws=114, sr_diff",1.7024043715250894,17212.0,0.6524603409728376
"ws=103, sr_diff",1.671171583057387,17274.0,0.6816012633308299
"ws=125, sr_diff",1.625306799916067,17255.0,0.5751654784919779
"ws=94, sr_diff",1.6118798931792828,17259.0,0.7028386496046576
"ws=138, sr_diff",1.5622605557326634,17273.0,0.48505963652245054
"ws=94, sr_orig",1.527518300038766,17245.0,0.756819980493709
"ws=85, sr_diff",1.5014494434547905,17214.0,0.8874384577759515
"ws=151, sr_diff",1.4696601577157384,17279.0,0.38254453658856025
"ws=85, sr_orig",1.4102177301035637,17243.0,0.8714424373797123
"ws=151, sr_acc",1.3570862582844003,23271.0,0.39720560880443667
"ws=296, sr_acc",1.33789652151135,23418.0,0.35716795338631846
"ws=183, sr_orig",1.3021406715070596,17365.0,0.427888386352648
"ws=269, sr_acc",1.2741650395127364,23426.0,0.3742235609196468
"ws=358, sr_diff",1.2333847863568426,14558.0,0.32680421191933057
"ws=202, sr_orig",1.2299658209519602,17387.0,0.4364640107526982
"ws=325, sr_acc",1.210237936584451,23435.0,0.31798672937783484
"ws=393, sr_diff",1.2099214375629102,14596.0,0.3342910835563425
"ws=77, sr_diff",1.1961769254771557,17214.0,1.1750939818345167
"ws=138, sr_acc",1.1955639059019472,23259.0,0.42128976730777973
"ws=325, sr_diff",1.1883634282000322,14611.0,0.2367635592782553
"ws=433, sr_diff",1.177701871835378,14625.0,0.2869135603796395
"ws=202, sr_acc",1.1775603761994748,23218.0,0.45051603044311866
"ws=222, sr_acc",1.1674610587164362,23220.0,0.4317725554761519
"ws=85, sr_acc",1.1424451975311742,17215.0,0.6764047810689985
"ws=244, sr_acc",1.1319477424305748,23266.0,0.4116590509636366
"ws=202, sr_diff",1.1311882646813138,17375.0,0.45738456965617647
"ws=476, sr_diff",1.119315630690249,14672.0,0.2444799960995845
"ws=53, sr_diff",1.1072093649964287,21558.0,1.640554786091112
"ws=222, sr_orig",1.106809139577874,17407.0,0.4002352323553525
"ws=269, sr_orig",1.102178774503894,23289.0,0.2533005996524481
"ws=183, sr_diff",1.0891892357190436,17371.0,0.4039661214218855
"ws=358, sr_acc",1.0884208372098831,14560.0,0.34544449539623207
"ws=64, sr_diff",1.0855456571632276,21558.0,1.3505258098970176
"ws=70, sr_acc",1.0841374921725204,12297.0,1.0508560359541985
"ws=244, sr_diff",1.0801380907841118,14444.0,0.3550515804460044
"ws=77, sr_acc",1.0761920776653962,17216.0,0.9256223030786346
"ws=125, sr_acc",1.073779483447706,23247.0,0.42096438111139484
"ws=222, sr_diff",1.072811252286695,14423.0,0.3955158278746251
"ws=167, sr_acc",1.0718736954004213,23196.0,0.3575146790141385
"ws=58, sr_diff",1.0716120798713418,21559.0,1.4932610751197521
"ws=296, sr_diff",1.0684028046486425,14482.0,0.2562970595909775
"ws=393, sr_acc",1.0681133641620997,14599.0,0.36662918231943353
"ws=53, sr_acc",1.0673234267256495,19554.0,1.4210859797563618
"ws=183, sr_acc",1.067057539157627,23205.0,0.43024817758350836
"ws=393, sr_orig",1.057255241346194,14599.0,0.2522465587928262
"ws=269, sr_diff",1.0490996458097048,14476.0,0.2893075592181324
"ws=167, sr_diff",1.044164160910737,12423.0,0.260575369864676
"ws=48, sr_diff",1.0411358826697654,21558.0,1.7137588262380696
"ws=103, sr_acc",1.0389412910649185,17202.0,0.4718389708051608
"ws=58, sr_acc",1.0352208911976284,12296.0,1.2215937564006614
"ws=244, sr_orig",1.0328679163270658,23264.0,0.3554761365698377
"ws=296, sr_orig",1.032751045282896,17608.0,0.21097808783146385
"ws=114, sr_acc",1.0322549968847103,17213.0,0.451445535758989
"ws=94, sr_acc",1.0312911823334574,17233.0,0.4995292652459164
"ws=77, sr_orig",1.0306229337115662,17243.0,1.010407258698498
"ws=476, sr_acc",1.0294502435731896,23805.0,0.2942243337971218
"ws=64, sr_acc",1.025163019229523,29321.0,1.159523940868059
"ws=576, sr_acc",1.023338900779686,23735.0,0.3463034381654118
"ws=524, sr_acc",1.0200475146074586,23694.0,0.33609413767852286
"ws=64, sr_orig",1.0133954682233797,12301.0,1.1755329872839306
"ws=58, sr_orig",1.012809690561306,13440.0,1.3140465978862468
"ws=70, sr_diff",1.0096206953371447,17210.0,1.2172398154396014
"ws=40, sr_orig",1.008013953922813,13423.0,1.8109460536944222
"ws=70, sr_orig",1.0070426054875015,11818.0,1.0688354479285624
"ws=433, sr_acc",1.0052377525012628,14596.0,0.31058048240523084
"ws=44, sr_acc",1.0042266825574446,13415.0,1.6289509419922874
"ws=634, sr_acc",1.0038566378764318,23754.0,0.32153506966526824
"ws=524, sr_diff",1.0029876118081866,23868.0,0.2736821109535022
"ws=53, sr_orig",1.0018248520068107,13438.0,1.413672318250278
