,confidence,idx,peak
"ws=48, sr_diff",1.3721668369789317,68588.0,0.6092974993188401
"ws=53, sr_diff",1.356656587864655,68590.0,0.5815718234320071
"ws=40, sr_orig",1.3565047995506476,68583.0,0.7232032406780078
"ws=44, sr_orig",1.3072425168381336,68584.0,0.6845010299207911
"ws=358, sr_diff",1.303350402928813,68735.0,0.18100205637375574
"ws=40, sr_diff",1.2918077680034892,68576.0,0.6476046644918364
"ws=44, sr_diff",1.2877547266636449,68585.0,0.6148175541077688
"ws=767, sr_acc",1.2657750690676415,139905.0,0.11914418659668884
"ws=58, sr_diff",1.2608761991472972,68595.0,0.5622964115725859
"ws=125, sr_acc",1.2559045246456133,68598.0,0.2908514602338119
"ws=296, sr_diff",1.2414883057535284,68721.0,0.20293901579511595
"ws=325, sr_diff",1.2396559384545753,68740.0,0.19312048897281658
"ws=64, sr_orig",1.2334922012093783,68584.0,0.4945008062858111
"ws=393, sr_diff",1.228251773759529,68721.0,0.16451389916775133
"ws=697, sr_acc",1.216077891517022,139839.0,0.12466286024874405
"ws=103, sr_acc",1.2141716531524054,68585.0,0.3294286130437831
"ws=70, sr_orig",1.2140761692105568,68584.0,0.47635373643707124
"ws=44, sr_acc",1.2124607883114262,68585.0,0.5768125065858729
"ws=114, sr_diff",1.212183728398877,68595.0,0.4302748669172558
"ws=114, sr_acc",1.2062454972323926,68591.0,0.3004351705406025
"ws=70, sr_diff",1.1788327775435175,68596.0,0.4883549929038857
"ws=58, sr_orig",1.1778269717412315,68584.0,0.5235424460211584
"ws=64, sr_diff",1.1761289568998115,68596.0,0.5122473328930341
"ws=634, sr_acc",1.1743606273518614,139774.0,0.13284328528064823
"ws=53, sr_orig",1.1682553868998267,68594.0,0.5552619927535221
"ws=125, sr_diff",1.1649739986442373,68595.0,0.400914343444235
"ws=767, sr_diff",1.1626482387711756,139699.0,0.10707923692972884
"ws=77, sr_diff",1.1607140742023405,68588.0,0.5055317964783977
"ws=244, sr_acc",1.1576176067115034,68721.0,0.18217705232266238
"ws=53, sr_acc",1.1546397272341467,68594.0,0.498559031025605
"ws=48, sr_orig",1.1536340880241778,68589.0,0.5929195300693914
"ws=269, sr_orig",1.1487247997865482,68584.0,0.21161853152683882
"ws=40, sr_acc",1.1453776497368526,68584.0,0.5726326268071349
"ws=85, sr_acc",1.127968769193031,68597.0,0.37370340269069013
"ws=476, sr_orig",1.1255002845853415,134655.0,0.15801274411587157
"ws=48, sr_acc",1.1246020054562356,68586.0,0.5332935592153746
"ws=138, sr_diff",1.122982739025665,68595.0,0.3740880955941084
"ws=269, sr_diff",1.1191054217380867,68715.0,0.20798442298891698
"ws=222, sr_acc",1.1190072645529858,68700.0,0.1811987412818651
"ws=77, sr_acc",1.1162111874898548,68589.0,0.39202263580245555
"ws=94, sr_orig",1.1107386158367871,68584.0,0.41092906733261686
"ws=433, sr_diff",1.1073955417773413,68714.0,0.14041585089067904
"ws=85, sr_orig",1.1072901857188144,68584.0,0.4247745769459478
"ws=167, sr_acc",1.106395936344647,68594.0,0.2160359306370713
"ws=103, sr_diff",1.1060963995914705,68595.0,0.44335568116689766
"ws=85, sr_diff",1.1047963263800182,68596.0,0.49329620912442107
"ws=183, sr_acc",1.1035889223768105,68598.0,0.2080809351561137
"ws=77, sr_orig",1.1028865416350653,68588.0,0.4345150028165902
"ws=358, sr_acc",1.101208453916744,68736.0,0.15623713768936726
"ws=202, sr_orig",1.1004921512764223,49826.0,0.27882003964251945
"ws=697, sr_orig",1.0934159780041783,131762.0,0.11640443882717433
"ws=697, sr_diff",1.0879084936364607,139838.0,0.1074928335250939
"ws=202, sr_acc",1.0853384354987814,68626.0,0.19010396538612265
"ws=94, sr_acc",1.077134849319283,68571.0,0.3221585860313871
"ws=325, sr_acc",1.0735495394659333,68740.0,0.16680442748844349
"ws=244, sr_diff",1.070088412764755,68721.0,0.22808572080281356
"ws=524, sr_orig",1.0659156975332371,134684.0,0.14217391662240536
"ws=634, sr_orig",1.0640153608580807,131737.0,0.1216817206101215
"ws=393, sr_acc",1.0636662691004184,68721.0,0.14530563770726876
"ws=58, sr_acc",1.0591209761350011,68598.0,0.44637639205184704
"ws=325, sr_orig",1.056970067392325,68593.0,0.17539313348954463
"ws=94, sr_diff",1.0554208909957434,68596.0,0.4437748960655947
"ws=524, sr_acc",1.051659890419097,139701.0,0.139104999209024
"ws=634, sr_diff",1.051581265360705,139774.0,0.11335191633017636
"ws=296, sr_acc",1.047060242194365,68722.0,0.16940430181267618
"ws=114, sr_orig",1.0438250676648362,68590.0,0.3799788512086936
"ws=358, sr_orig",1.0436759474484492,68597.0,0.1610219751183958
"ws=269, sr_acc",1.0415572642083701,68598.0,0.17185660631892188
"ws=103, sr_orig",1.0401170764260175,68584.0,0.40944444143813485
"ws=393, sr_orig",1.0398141838885981,51725.0,0.15048342902514023
"ws=222, sr_orig",1.036215691548393,49826.0,0.23662154112413686
"ws=524, sr_diff",1.0351448304558477,139703.0,0.12446131861718376
"ws=576, sr_acc",1.0339001831698404,139692.0,0.13352339101299418
"ws=138, sr_acc",1.0337720377093236,127452.0,0.23547634443711626
"ws=476, sr_diff",1.030096381434022,68718.0,0.12355391556965932
"ws=433, sr_acc",1.0299210431941546,73876.0,0.1329919556135715
"ws=767, sr_orig",1.024697436765792,131736.0,0.1028382180014975
"ws=151, sr_diff",1.0201467870355483,68597.0,0.3390923709428826
