,confidence,idx,peak
"ws=767, sr_diff",30.69226654302531,3406,0.5348281928559464
"ws=183, sr_acc",24.657758961172846,3315,3.323999026772195
"ws=358, sr_acc",24.16242115008771,3315,2.616751252108377
"ws=167, sr_acc",20.607530255151886,3310,3.314154005958681
"ws=393, sr_acc",20.439372827303416,3317,2.441401920424743
"ws=524, sr_acc",20.262264957522856,3315,1.9826528835060357
"ws=697, sr_acc",19.992617995882792,3314,1.3995369952988292
"ws=433, sr_acc",19.992060180103646,3312,2.3136499846786722
"ws=634, sr_acc",19.620584127521795,3315,1.6323397338151444
"ws=325, sr_acc",19.48100915130705,3312,2.7430609145548988
"ws=767, sr_acc",18.97675004272944,3314,1.2035651457745185
"ws=576, sr_acc",18.275475758097066,3315,1.775885892191014
"ws=476, sr_acc",17.519282073789398,3314,2.1517655946360326
"ws=202, sr_acc",17.29801287318886,3317,3.075165014458552
"ws=222, sr_acc",17.179198867223736,3312,2.9894547216340364
"ws=183, sr_diff",16.866286756258663,3323,1.3064464203364068
"ws=296, sr_acc",16.311701363195745,3310,2.826728728735644
"ws=244, sr_acc",15.277131432614652,3311,3.021046757141091
"ws=183, sr_orig",14.742882679320426,3309,0.9251058836245659
"ws=151, sr_acc",14.590170686191431,3311,3.4519486115026927
"ws=697, sr_diff",13.839031105970111,3314,0.6066290177603189
"ws=269, sr_acc",13.658392710835502,3315,2.9269477462162996
"ws=138, sr_acc",13.484117082610569,3310,3.434403623778952
"ws=125, sr_acc",11.553137944622204,3310,3.355887590118426
"ws=114, sr_acc",10.252291356714235,3282,3.226905963389557
"ws=576, sr_diff",8.938893625165665,3404,0.6188067084527432
"ws=167, sr_diff",8.556205582576304,3312,1.5527848091942291
"ws=103, sr_acc",7.989485151944201,3283,3.097787433147919
"ws=358, sr_diff",7.967333260187676,3327,0.9047572565644276
"ws=167, sr_orig",7.479691689092924,3310,1.1424740950057504
"ws=94, sr_acc",7.002811322102746,3279,3.0020479025062756
"ws=524, sr_diff",6.607378678587982,3324,0.7173322606410518
"ws=202, sr_diff",6.287365832268516,3314,1.3225388404432001
"ws=151, sr_diff",6.005192069040881,3314,1.8250899606729973
"ws=393, sr_diff",5.962262264219766,3402,0.7792053826438351
"ws=202, sr_orig",5.826125296864732,3309,0.7045392962612401
"ws=151, sr_orig",5.58966835339001,3311,1.4247873567306406
