,confidence,idx,peak
"ws=85, sr_diff",1.6733274882302498,31488.0,2.284210031906221
"ws=103, sr_diff",1.5649538745061533,31544.0,1.9110176692897594
"ws=94, sr_diff",1.5194697278109042,31490.0,1.8983526207849386
"ws=85, sr_acc",1.4747981265449996,31488.0,2.0036753303212955
"ws=77, sr_diff",1.3483047911910762,31489.0,1.9845369964220512
"ws=70, sr_diff",1.3112602910634146,31488.0,1.9823855139443636
"ws=44, sr_diff",1.3007494686406964,31229.0,3.0874566648402886
"ws=40, sr_diff",1.2196273385608762,31227.0,3.085510341421443
"ws=48, sr_diff",1.2189667407438527,31234.0,2.6719183100738033
"ws=114, sr_diff",1.2013885377087956,31551.0,1.4807118931893128
"ws=125, sr_diff",1.1888515611200605,31544.0,1.4010002339606193
"ws=64, sr_diff",1.175225092331393,31489.0,1.9186922748504607
"ws=94, sr_acc",1.1702309398532778,31491.0,1.6163508703583251
"ws=44, sr_acc",1.155969623983796,31228.0,2.593764553806523
"ws=53, sr_diff",1.1545077153813827,31236.0,2.2341128641696772
"ws=77, sr_acc",1.13646183219393,31480.0,1.670634302979109
"ws=77, sr_orig",1.1352972528099543,31980.0,1.1656514400574098
"ws=70, sr_orig",1.1219912511346475,31973.0,1.289953940609794
"ws=40, sr_acc",1.1189520395283095,31228.0,2.6427320841980206
"ws=94, sr_orig",1.1120905035895225,43894.0,0.8747866429051461
"ws=103, sr_acc",1.0893766887539433,31545.0,1.5898328704986098
"ws=103, sr_orig",1.0611915645429488,43898.0,0.8428015157314166
"ws=44, sr_orig",1.057838242629906,31225.0,2.0440621571795314
"ws=151, sr_diff",1.0570328411696732,31553.0,1.1371951579172364
"ws=48, sr_acc",1.0567774905000604,31234.0,2.2549431574551573
"ws=85, sr_orig",1.0548724742379338,31988.0,0.9739284718339073
"ws=64, sr_orig",1.0548292010340985,27690.0,1.3616330491647544
"ws=138, sr_diff",1.053350903515336,31543.0,1.1444260656054719
"ws=53, sr_orig",1.0526219520274365,51445.0,1.7305332277466092
"ws=40, sr_orig",1.0494660428899774,31225.0,2.342916583512621
"ws=53, sr_acc",1.0491894204229855,22061.0,1.991842188679479
"ws=58, sr_orig",1.0359084791909876,51455.0,1.477971326246148
"ws=70, sr_acc",1.0276914558059742,31490.0,1.5909318344225258
"ws=48, sr_orig",1.0185782624173085,51796.0,1.8102736423815051
"ws=58, sr_diff",1.0044423402345,31489.0,1.8765636459090294
