,confidence,idx,peak
"ws=697, sr_acc",4.496794111445602,60515.0,1.262261439415063
"ws=697, sr_diff",4.323557647899812,60515.0,1.2324000993568132
"ws=767, sr_diff",3.9397712990370275,60608.0,1.0962072837887655
"ws=767, sr_acc",3.678439822264387,60518.0,1.1300415355072688
"ws=634, sr_acc",3.6223792053010007,60505.0,1.223811250374727
"ws=634, sr_diff",3.417286149554384,60503.0,1.2274796649098645
"ws=576, sr_diff",2.9277604967906568,60505.0,1.224897778117765
"ws=576, sr_acc",2.8987128248316045,60509.0,1.24431079340832
"ws=524, sr_diff",2.3673016386732937,60493.0,1.2363854761787334
"ws=524, sr_acc",2.321745193062074,60493.0,1.2737351703478887
"ws=476, sr_acc",2.1307676032411376,60441.0,1.1953512375798339
"ws=476, sr_diff",1.9948252164151352,60440.0,1.1590985953893231
"ws=393, sr_diff",1.644062563638764,60203.0,1.1400609287447871
"ws=393, sr_acc",1.6303177466608219,60197.0,1.1326995953005683
"ws=433, sr_diff",1.4853804185191841,60401.0,1.0286060629291462
"ws=358, sr_diff",1.4695672963968367,60181.0,1.2485094904062894
"ws=358, sr_acc",1.4401321623877406,60182.0,1.2635157108397845
"ws=433, sr_acc",1.3837726047144687,60401.0,1.0329366616863351
"ws=94, sr_acc",1.2737547933667839,59992.0,1.2812331134422728
"ws=325, sr_acc",1.2184394626427688,60182.0,1.1977077412006594
"ws=325, sr_diff",1.1934500455638744,60181.0,1.1777993618840803
"ws=94, sr_diff",1.1914374772029825,59992.0,1.26475329130102
"ws=103, sr_acc",1.1871082852077142,59995.0,1.2576599111590265
"ws=296, sr_acc",1.1764657852953275,60188.0,1.2785674342188813
"ws=296, sr_diff",1.1574847732136142,60187.0,1.276789907322796
"ws=53, sr_diff",1.1175503835754448,55236.0,2.1685322508843163
"ws=114, sr_acc",1.1116782544818833,60000.0,1.187444515876421
"ws=114, sr_diff",1.0779617931918384,60000.0,1.2002156064250145
"ws=44, sr_diff",1.0720626907770712,55235.0,2.6256410318939096
"ws=77, sr_diff",1.062348652837236,52961.0,1.4752775685733246
"ws=48, sr_diff",1.0595263560780086,55234.0,2.3608598465864485
"ws=70, sr_diff",1.0569365060476512,52954.0,1.5824362542845247
"ws=269, sr_acc",1.0508684825642032,60180.0,1.2953683074256896
"ws=58, sr_diff",1.045081552177791,55236.0,1.8044209136985738
"ws=40, sr_diff",1.0417949072297177,51793.0,2.6665639244953905
"ws=85, sr_acc",1.0322488926320335,52983.0,1.202624098128195
"ws=70, sr_acc",1.0315869218634823,52951.0,1.492560130510459
"ws=77, sr_acc",1.0302017468583058,52962.0,1.4200979990783953
"ws=269, sr_diff",1.0267732455117389,60180.0,1.2776483078844652
"ws=64, sr_acc",1.0215399530810374,36612.0,1.5515185853244153
"ws=85, sr_diff",1.019215046836207,59994.0,1.2612540045396963
"ws=103, sr_diff",1.0140449324731022,59994.0,1.2466455303298212
"ws=44, sr_acc",1.0089381252957457,29716.0,2.273818669780967
"ws=58, sr_orig",1.0002008240439675,51077.0,1.3751801394955843
"ws=40, sr_acc",1.0001138686307545,38876.0,2.438785913929789
