,confidence,idx,peak
"ws=634, sr_acc",2.1367280979653063,5847.0,0.07848058359967937
"ws=697, sr_acc",2.0252405927105697,5916.0,0.07544862022762734
"ws=433, sr_acc",1.7874361019604827,5654.0,0.09714420993145322
"ws=576, sr_acc",1.7671562711507895,5795.0,0.0871107255162474
"ws=58, sr_orig",1.7537201393023052,5598.0,0.4901343416287176
"ws=476, sr_acc",1.6562665804826622,5703.0,0.08786761388035688
"ws=70, sr_orig",1.6284974425237553,5598.0,0.4081009755478011
"ws=767, sr_acc",1.5559730604467923,5989.0,0.06376860355184896
"ws=53, sr_orig",1.5486330928679846,5596.0,0.45673913437074154
"ws=393, sr_acc",1.5235241247303986,5605.0,0.09680810620424331
"ws=64, sr_orig",1.5161342479974869,5603.0,0.4474112507882169
"ws=634, sr_diff",1.5061770139147084,3211.0,0.05242478136632019
"ws=77, sr_orig",1.4931541519985823,5599.0,0.3316506539722247
"ws=524, sr_acc",1.4787768903284593,5743.0,0.08509913290236808
"ws=48, sr_orig",1.4712438223462607,5602.0,0.45743198964546106
"ws=576, sr_diff",1.4167662282232156,3161.0,0.06143508854820992
"ws=358, sr_acc",1.385918517758631,5579.0,0.10085652071450574
"ws=222, sr_acc",1.3462501281156043,9354.0,0.15354647228080376
"ws=183, sr_acc",1.3430376603358414,9352.0,0.21157726082272663
"ws=44, sr_orig",1.336490825712934,5598.0,0.49082702683712554
"ws=202, sr_acc",1.3068179310845665,9368.0,0.18209358937320705
"ws=64, sr_acc",1.3034483682006448,9230.0,0.33714144128884205
"ws=325, sr_diff",1.3000950249429417,9492.0,0.10720974933600275
"ws=85, sr_orig",1.2828308848253647,5598.0,0.2630137952451726
"ws=40, sr_acc",1.2638194987378772,9206.0,0.46334222100993455
"ws=202, sr_diff",1.2397988069855195,9323.0,0.1388335475617437
"ws=244, sr_diff",1.2284475573573312,9413.0,0.12284745437141827
"ws=40, sr_orig",1.202830273805683,5603.0,0.5420321305338127
"ws=296, sr_diff",1.1984614204071475,9418.0,0.1093075130231167
"ws=167, sr_acc",1.198377776344567,9333.0,0.21038954474438784
"ws=151, sr_acc",1.192134577176155,9317.0,0.22896570979137615
"ws=48, sr_diff",1.189586913067972,5592.0,0.32164388610025857
"ws=222, sr_diff",1.184536863282258,9392.0,0.1244194284839145
"ws=70, sr_acc",1.1692968545609526,9237.0,0.30765620448348563
"ws=325, sr_acc",1.1670991426549977,5547.0,0.1099710790306911
"ws=138, sr_acc",1.1571063759715632,9305.0,0.2230834396977996
"ws=53, sr_acc",1.1511307578619137,9220.0,0.36146212010558737
"ws=244, sr_acc",1.1474636073868105,9413.0,0.14441006009951837
"ws=269, sr_acc",1.1436660244846233,9438.0,0.12571456591510016
"ws=524, sr_diff",1.1307068349615075,3181.0,0.06237284241223576
"ws=358, sr_diff",1.122509366985797,9494.0,0.1035345313621274
"ws=77, sr_acc",1.1149328873039845,9243.0,0.2842462360030691
"ws=58, sr_acc",1.1142615194485463,9223.0,0.34926610849599415
"ws=44, sr_acc",1.1118509815999666,9211.0,0.36478178583917625
"ws=58, sr_diff",1.1083005932188172,5601.0,0.27317976848808045
"ws=94, sr_acc",1.093714142321585,4651.0,0.24395388050028094
"ws=296, sr_acc",1.0861189679141523,9462.0,0.10775726895658917
"ws=183, sr_diff",1.082180339663455,9318.0,0.15190140901595134
"ws=48, sr_acc",1.065959786186826,9215.0,0.3546821996835217
"ws=53, sr_diff",1.0516421558118147,5592.0,0.29196394930641184
"ws=138, sr_orig",1.0515671943623544,6095.0,0.20258235808305916
"ws=85, sr_acc",1.044222965906485,9252.0,0.2488420075131611
"ws=125, sr_acc",1.0184051210333254,9294.0,0.20788957383604761
"ws=114, sr_orig",1.0175044421308022,5683.0,0.2957914525589859
"ws=114, sr_acc",1.0135188786987326,4656.0,0.20721719588023285
"ws=103, sr_acc",1.0071639592911914,4660.0,0.23072295773047233
"ws=524, sr_orig",1.005272199963884,8832.0,0.11176416668192703
"ws=40, sr_diff",1.004769368847393,10154.0,0.39250099010638306
"ws=125, sr_diff",1.0017629684764822,9246.0,0.18326553604061682
"ws=393, sr_diff",1.0002433980440948,9504.0,0.08252585168117524
