,confidence,idx,peak
"ws=125, sr_acc",1.8523665222159804,114333.0,0.5911339114778318
"ws=138, sr_acc",1.8086657634205698,114341.0,0.5739136751579199
"ws=151, sr_acc",1.780131703862264,114348.0,0.555387466015719
"ws=244, sr_orig",1.7002308601670704,114450.0,0.32772169011099256
"ws=167, sr_acc",1.6419045724082246,114349.0,0.4984152971354665
"ws=114, sr_acc",1.6231680882205004,114341.0,0.6047701627675165
"ws=222, sr_orig",1.6186432679907001,114440.0,0.32878634315264305
"ws=433, sr_acc",1.5977245534331719,114456.0,0.2223780710728781
"ws=114, sr_diff",1.5957253754163951,114340.0,0.5924775789289248
"ws=269, sr_acc",1.574858853477818,114451.0,0.32262994256766186
"ws=183, sr_acc",1.5621963041704197,114366.0,0.45000491892489064
"ws=138, sr_diff",1.5596813471445923,114344.0,0.5514733184736047
"ws=244, sr_acc",1.5516372106795744,114451.0,0.3568543069710969
"ws=125, sr_diff",1.5501143310513883,114348.0,0.5652478236925293
"ws=103, sr_diff",1.5406925084989984,114326.0,0.6170882703797671
"ws=244, sr_diff",1.523633104439965,114450.0,0.3249120936078695
"ws=202, sr_acc",1.521671750680338,114349.0,0.39716614072982354
"ws=269, sr_diff",1.5195882554318576,114454.0,0.2988811499475013
"ws=222, sr_acc",1.5166279886629415,114348.0,0.3597703122934616
"ws=94, sr_acc",1.5152923503001408,114315.0,0.6358111981371489
"ws=433, sr_orig",1.515103495925748,114455.0,0.2104226531162109
"ws=151, sr_diff",1.5083780031536078,114348.0,0.5215838893012119
"ws=103, sr_acc",1.5012346786735844,114329.0,0.6035349521694814
"ws=476, sr_acc",1.4908220704734938,114506.0,0.19782498587250968
"ws=476, sr_orig",1.4628942491471997,114498.0,0.183694243794311
"ws=94, sr_diff",1.4522062391416473,114317.0,0.6316641850921021
"ws=269, sr_orig",1.4475498770161834,114454.0,0.30554094867426473
"ws=296, sr_diff",1.4445930910381446,114490.0,0.27639701944373135
"ws=183, sr_diff",1.4411390937383786,114365.0,0.4295301027995622
"ws=167, sr_orig",1.4194095286354618,114349.0,0.3940227460138208
"ws=138, sr_orig",1.4112400358825012,114344.0,0.4698765644936636
"ws=85, sr_acc",1.4096641951982416,114314.0,0.6252916890260767
"ws=85, sr_diff",1.3977976938760324,114308.0,0.631467891154093
"ws=183, sr_orig",1.3969756373558,114365.0,0.3470344295763785
"ws=634, sr_acc",1.3833560160786131,114841.0,0.174129759061898
"ws=325, sr_acc",1.382077876778995,114355.0,0.27947294125825695
"ws=222, sr_diff",1.3799075567638843,114371.0,0.3397534090694721
"ws=634, sr_diff",1.3727039089954327,114839.0,0.16939421016839984
"ws=393, sr_orig",1.3629671683686917,114434.0,0.21027616382532827
"ws=167, sr_diff",1.362793619353041,114348.0,0.45471690322119696
"ws=202, sr_orig",1.3611487537251288,114348.0,0.3032196846795825
"ws=524, sr_acc",1.356128410037911,114490.0,0.1695274762480698
"ws=325, sr_diff",1.3465053260534283,114352.0,0.24848298800271704
"ws=393, sr_acc",1.3460381051057018,114446.0,0.22352472908897328
"ws=433, sr_diff",1.3408774197090216,114455.0,0.19913690365262204
"ws=576, sr_acc",1.335006200968179,114820.0,0.1675702611863067
