,confidence,idx,peak
"ws=767, sr_acc",10.285043557117021,4200,0.17830241899046062
"ws=634, sr_acc",9.43835915960903,4203,0.24700312480589096
"ws=697, sr_acc",8.628271370626864,4215,0.2133582483479479
"ws=167, sr_acc",5.990682787934132,4200,0.8410613631597196
"ws=325, sr_acc",5.797672867240865,4207,0.5004244549379743
"ws=222, sr_acc",5.789067825201321,4203,0.7255386748497409
"ws=524, sr_acc",5.702663340478396,4210,0.28940959086239054
"ws=151, sr_acc",5.7006421624800065,4200,0.8779586605172057
"ws=202, sr_acc",5.584518189238149,4200,0.7684117427339636
"ws=183, sr_acc",5.579526671087244,4202,0.7843650073021464
"ws=103, sr_acc",5.4889983708248895,4202,1.0598646805979106
"ws=393, sr_acc",5.466156061869275,4205,0.41366265087632864
"ws=244, sr_acc",5.462863207933435,4200,0.672320248616701
"ws=48, sr_acc",5.370212438838946,4202,1.8424455158097486
"ws=296, sr_acc",5.361598661874406,4207,0.559858154126486
"ws=94, sr_acc",5.326904539332499,4201,1.1262147893992756
"ws=358, sr_acc",5.305521508235436,4220,0.43910224566229145
"ws=269, sr_acc",5.2458711730889345,4207,0.616633550911524
"ws=53, sr_acc",5.096150082404488,4200,1.636826561586273
"ws=476, sr_acc",5.07291168655917,4202,0.331459130607623
"ws=125, sr_acc",5.036624657618252,4200,0.9565088119773248
"ws=114, sr_acc",4.948413647137313,4204,0.9813551386648767
"ws=138, sr_acc",4.869738772713286,4200,0.8978099458939269
"ws=183, sr_diff",4.791553358855991,4199,0.5201333815819817
"ws=433, sr_acc",4.790245153763919,4214,0.3637235401876164
"ws=767, sr_diff",4.646834272096397,4200,0.189499564180151
"ws=697, sr_diff",4.628486515270124,4213,0.2206343339425225
"ws=44, sr_acc",4.6159761148123915,4200,1.8993074383654303
"ws=85, sr_acc",4.518777698105547,4200,1.2089188315566082
"ws=576, sr_acc",4.431679856601357,4210,0.23998539095633087
"ws=70, sr_acc",4.315237337955807,4201,1.383017270964361
"ws=576, sr_diff",4.21023386000149,4321,0.24424108703483638
"ws=64, sr_acc",4.207896596304259,4201,1.4464460615506143
"ws=40, sr_acc",4.1189873356821325,4194,1.815962164130426
"ws=358, sr_diff",4.108084368427012,4219,0.38067695513391364
"ws=58, sr_acc",4.107843188405172,4200,1.4888392543176387
"ws=167, sr_diff",3.9601161262416595,4200,0.6227742954410757
"ws=77, sr_acc",3.8811690467044735,4203,1.2662426372591689
"ws=524, sr_diff",3.8649480980054474,4229,0.29223906327292787
"ws=393, sr_diff",3.53987600393633,4198,0.37257149720323374
"ws=183, sr_orig",3.2114436749323194,4245,0.20083443717831762
"ws=325, sr_diff",3.1247760728229785,4208,0.44450159579320064
"ws=634, sr_diff",3.1116855524130638,4200,0.2763568437172565
"ws=476, sr_diff",3.0806418508526785,4201,0.3547381095392592
"ws=151, sr_diff",3.0324403599704,4198,0.6692689705267882
"ws=48, sr_diff",2.9112110114723353,4198,1.3380656084670501
"ws=138, sr_diff",2.876882347998559,4198,0.7224738519842704
"ws=202, sr_diff",2.8713870777231585,4197,0.5279027242632152
"ws=114, sr_diff",2.8272397199750072,4201,0.8869806791697608
"ws=53, sr_diff",2.8004470530972703,4199,1.2317632573477728
"ws=103, sr_diff",2.772303508999402,4201,0.9738090867938858
"ws=296, sr_diff",2.6684831066021535,4200,0.507491664415448
"ws=125, sr_diff",2.654801209619209,4199,0.7735287777060523
"ws=58, sr_diff",2.583840656504484,4198,1.1497752014910991
"ws=222, sr_diff",2.5649500262350764,4198,0.511914003339693
"ws=433, sr_diff",2.5464212853029666,4197,0.3711259362250497
"ws=44, sr_diff",2.5400097040084613,4197,1.3387223371872952
"ws=94, sr_diff",2.503379674590318,4198,1.0953752251831765
"ws=269, sr_diff",2.4295747612196505,4198,0.5992427733398671
"ws=40, sr_diff",2.3766206509314434,4196,1.348590039208207
"ws=244, sr_diff",2.2556853191796624,4200,0.5354203264310111
"ws=167, sr_orig",2.139470501888728,4245,0.32256151963212343
"ws=85, sr_diff",2.0897577845121105,4199,1.202721166465179
"ws=77, sr_diff",1.9221617391375554,4196,1.1083904881047726
"ws=64, sr_diff",1.9011799290566038,4198,1.0336511375620239
"ws=70, sr_diff",1.8464513560843707,4196,1.002985435147185
"ws=151, sr_orig",1.7028293530763925,4228,0.4268115818583869
"ws=114, sr_orig",1.6434093766737488,4208,0.5898136757132034
"ws=94, sr_orig",1.6210209888700675,4201,0.9795385839221918
"ws=138, sr_orig",1.5897358168905686,4216,0.4752490314988496
"ws=358, sr_orig",1.5424313599788448,4246,0.15907680098120103
"ws=125, sr_orig",1.5260067280177558,4205,0.5190888045827213
"ws=103, sr_orig",1.5210479834685904,4203,0.7461631036911408
"ws=85, sr_orig",1.4841562000814534,4198,1.2096119516145019
"ws=202, sr_orig",1.4212978708925954,4309,0.17141546712499434
"ws=576, sr_orig",1.3905711491449058,4319,0.07848664060369231
"ws=325, sr_orig",1.3889378348598493,4228,0.22742923589632408
"ws=296, sr_orig",1.3460336956877024,4207,0.2624421814801545
"ws=77, sr_orig",1.300793016124609,4199,1.148739361433377
"ws=524, sr_orig",1.292075298325898,4240,0.13674852300394064
"ws=393, sr_orig",1.270477968691357,4317,0.1287960808260583
"ws=697, sr_orig",1.2574388449084701,4230,0.09577642631890095
"ws=70, sr_orig",1.2532806839914263,4199,0.9697117324455065
"ws=269, sr_orig",1.231309917719033,4199,0.3272042635001295
"ws=476, sr_orig",1.2282210412593746,4208,0.1683164045615289
"ws=64, sr_orig",1.2168536379433885,4193,0.8490128902735575
"ws=767, sr_orig",1.2099611079602206,4327,0.06126397976514073
"ws=44, sr_orig",1.1995515210028018,4199,0.8690399118648496
"ws=40, sr_orig",1.1910288144478374,4193,0.949291644930873
"ws=48, sr_orig",1.1814697916595793,4199,0.9128222882392446
"ws=634, sr_orig",1.1161910617027415,4198,0.12798888096706143
"ws=222, sr_orig",1.091487761610443,4193,0.1999726157633812
"ws=244, sr_orig",1.0760049294541552,4199,0.29286528457325195
"ws=433, sr_orig",1.0398577637920652,4197,0.18966168221763383
"ws=58, sr_orig",1.0314404795674756,4193,0.8479715956575595
"ws=53, sr_orig",1.0026617171421113,5261,0.9166706924634871
