,confidence,idx,peak
"ws=138, sr_diff",1.2179405989018282,187153.0,1.135146969013239
"ws=125, sr_diff",1.1984738675891333,187143.0,1.1349322039685212
"ws=183, sr_diff",1.1935543228872016,187154.0,1.2186721268715346
"ws=138, sr_orig",1.1921203726384908,187153.0,1.2761422605935755
"ws=138, sr_acc",1.1895015195655085,187154.0,1.2985022463369558
"ws=222, sr_diff",1.17498148553796,187163.0,1.2285267144672585
"ws=151, sr_orig",1.1744763006297796,187151.0,1.1914597962162403
"ws=202, sr_diff",1.1715951710044936,187163.0,1.2205546567476653
"ws=125, sr_orig",1.1690450129404566,187147.0,1.2203838285182596
"ws=125, sr_acc",1.1677182919549522,187148.0,1.2312483981114455
"ws=183, sr_acc",1.165446491570094,187156.0,1.3965510240246182
"ws=167, sr_diff",1.1608771363632588,187142.0,1.1095745303948763
"ws=183, sr_orig",1.1559692633082392,187153.0,1.3626907733503346
"ws=358, sr_diff",1.1541294905108697,187154.0,1.7874772656541653
"ws=244, sr_orig",1.1525139669395505,187154.0,1.5945584291189872
"ws=325, sr_diff",1.1523321426779214,187154.0,1.755778957240601
"ws=151, sr_diff",1.1458433004806607,187153.0,1.0695088532174268
"ws=202, sr_acc",1.1454489329224906,187164.0,1.4070753550671256
"ws=222, sr_orig",1.1447549749255135,187151.0,1.4137763684699103
"ws=296, sr_diff",1.1442610853624484,187153.0,1.709559091301756
"ws=244, sr_diff",1.1440579558394857,187153.0,1.3861938297530783
"ws=222, sr_acc",1.1427191168870283,187163.0,1.4232012184163658
"ws=202, sr_orig",1.1417836342614796,187156.0,1.3639156607403635
"ws=151, sr_acc",1.139971449641304,187152.0,1.2315616270390135
"ws=244, sr_acc",1.1283639858965309,187153.0,1.5995174057580017
"ws=269, sr_diff",1.1278828971623478,187152.0,1.4304345874910491
"ws=269, sr_acc",1.1239705632118417,187155.0,1.6693000456804643
"ws=167, sr_orig",1.1233305390829493,187153.0,1.2529827301581458
"ws=269, sr_orig",1.1214630647121728,187153.0,1.6212402955573038
"ws=167, sr_acc",1.1191512738045755,187155.0,1.2449248202317542
"ws=296, sr_acc",1.1068687117268468,187155.0,1.9959664877222558
"ws=358, sr_acc",1.1063800349501016,187163.0,2.089279412900168
"ws=296, sr_orig",1.102469428896509,187154.0,1.9297346104506286
"ws=325, sr_acc",1.1016156745332413,187156.0,2.051375650876164
"ws=433, sr_diff",1.0945578118662938,187154.0,1.944789460208622
"ws=325, sr_orig",1.0890570700114488,187154.0,1.9670141331290862
"ws=393, sr_diff",1.0869547876709262,187198.0,1.8192155198063171
"ws=433, sr_acc",1.0712268833858287,187157.0,2.2888460026266446
"ws=393, sr_acc",1.0700256742380583,187199.0,2.1285663135839075
"ws=358, sr_orig",1.0552650359612243,187201.0,2.0039190346562
"ws=476, sr_diff",1.0551009650990744,187318.0,2.147838040828609
"ws=393, sr_orig",1.045591584790793,187198.0,2.033154716552234
"ws=44, sr_acc",1.0428557261270948,188426.0,2.029678336250742
"ws=40, sr_acc",1.0420740311590342,188425.0,2.1709305011248
"ws=634, sr_diff",1.040155559973789,187429.0,2.2920411605891253
"ws=524, sr_diff",1.0359117721052822,187318.0,2.163874510506145
"ws=48, sr_acc",1.0348715631933705,188431.0,1.9439244397210917
"ws=767, sr_acc",1.0317201874243935,187598.0,3.0574818924035436
"ws=53, sr_diff",1.0310139579704936,104226.0,1.79759901016792
"ws=634, sr_acc",1.0308084332440122,187432.0,2.825452128548304
"ws=576, sr_diff",1.0305949669861154,187429.0,2.299776678457323
"ws=476, sr_orig",1.0305308529941615,187319.0,2.4445405820929014
"ws=634, sr_orig",1.0267245971850323,187429.0,2.647041616565108
"ws=697, sr_acc",1.0264008837961545,187431.0,2.923747210004482
"ws=524, sr_acc",1.026284583913376,187320.0,2.6233055994292305
"ws=767, sr_orig",1.0243242745167798,187707.0,2.850043733149197
"ws=476, sr_acc",1.0243002034993456,187321.0,2.5604442783541965
"ws=697, sr_orig",1.0228856188451707,187600.0,2.690123403755645
"ws=697, sr_diff",1.0220156965129807,187595.0,2.3194811250993683
"ws=58, sr_diff",1.0204284294733785,104228.0,1.7181465849505226
"ws=433, sr_orig",1.0201649055083684,187320.0,2.153075890954186
"ws=53, sr_acc",1.015033968066714,188434.0,1.7312003481868055
"ws=767, sr_diff",1.0142081506483671,187726.0,2.4901267628804256
"ws=576, sr_orig",1.0134645385220666,187427.0,2.645438682380925
"ws=524, sr_orig",1.0103508162704284,187321.0,2.4779647030003185
"ws=576, sr_acc",1.0099385515662636,187428.0,2.781761410467009
"ws=103, sr_diff",1.0024430563513567,222137.0,1.1536871188626836
