,confidence,idx,peak
"ws=167, orig_mp_novelty",4.030852652701574,17029.0,10.242484582722405
"ws=151, orig_mp_novelty",3.9715442698658796,17036.0,9.994356763774883
"ws=138, orig_mp_novelty",3.8427584210856707,17048.0,9.78325739804504
"ws=183, orig_mp_novelty",3.75369886281765,17030.0,10.449484917503622
"ws=202, orig_mp_novelty",3.4859063750921275,17030.0,10.54708806284503
"ws=151, orig_mp_outlier",3.2959381255365257,17036.0,9.891469597250687
"ws=222, orig_mp_novelty",3.258940512166315,17029.0,10.594141255772746
"ws=138, orig_mp_outlier",3.1872086811423372,17048.0,9.703281937220304
"ws=167, orig_mp_outlier",3.169738947895323,17029.0,10.103538005043443
"ws=183, orig_mp_outlier",2.967797344894923,17030.0,10.240548704969543
"ws=244, orig_mp_novelty",2.877063479182736,17029.0,10.618403013169651
"ws=125, orig_mp_outlier",2.7958133174691118,17061.0,9.333395582138271
"ws=202, orig_mp_outlier",2.750258711890856,17030.0,10.290407283884877
"ws=125, orig_mp_novelty",2.675831513793459,17061.0,9.401890448997309
"ws=222, orig_mp_outlier",2.5542585623963485,17030.0,10.289709176769277
"ws=269, orig_mp_novelty",2.5379259047390184,17029.0,10.663879296248577
"ws=244, orig_mp_outlier",2.3868443905472208,17030.0,10.265303236248108
"ws=296, orig_mp_novelty",2.2912003177083413,17029.0,10.754398705713532
"ws=269, orig_mp_outlier",2.2682606488263213,17030.0,10.279857421908705
"ws=296, orig_mp_outlier",2.181777908808188,17030.0,10.372816740190483
"ws=325, orig_mp_novelty",2.1239567118761524,17029.0,10.889372848557066
"ws=325, orig_mp_outlier",2.1040441430818944,17029.0,10.513430793234901
"ws=114, orig_mp_outlier",2.0607387320342716,17072.0,9.089511377088261
"ws=114, orig_mp_novelty",2.02286246143193,17072.0,9.173783815615245
"ws=358, orig_mp_outlier",1.9862463500685708,17030.0,10.613199962956568
"ws=358, orig_mp_novelty",1.9743659125624042,17029.0,11.013073499737793
"ws=393, orig_mp_outlier",1.8800956024359896,17029.0,10.67657386935265
"ws=64, orig_p2p_inv",1.8050403773482133,17135.0,5.881966610706387
"ws=433, orig_mp_outlier",1.7991733910664267,17030.0,10.718507161196596
"ws=393, orig_mp_novelty",1.7733431528163812,17029.0,11.071422996486985
"ws=70, orig_p2p_inv",1.7537744622223896,17136.0,5.0107011924143166
"ws=476, orig_mp_outlier",1.7472532306739748,17030.0,10.785009573897508
"ws=58, orig_p2p_inv",1.675679993516533,17134.0,6.544287129315963
"ws=524, orig_mp_outlier",1.6540356717720424,17030.0,10.95248890887597
"ws=77, orig_p2p_inv",1.6046202052303866,17137.0,3.978008671143182
"ws=103, orig_mp_outlier",1.5911267216499079,17082.0,8.826897185921498
"ws=433, orig_mp_novelty",1.5869426519655996,17029.0,11.137273048250478
"ws=103, orig_mp_novelty",1.5680161896180658,17082.0,8.916120980063251
"ws=576, orig_mp_outlier",1.5658064220899717,17030.0,11.147034672371715
"ws=94, orig_p2p_inv",1.4865031499887023,17139.0,2.226580785915306
"ws=634, orig_mp_outlier",1.47923245514808,17030.0,11.38004023344193
"ws=138, orig_p2p_inv",1.439114567475368,17110.0,1.5524573715057295
"ws=125, orig_p2p_inv",1.4380577520547908,17105.0,1.6032977716342134
"ws=476, orig_mp_novelty",1.4176300329465583,17029.0,11.225114558154456
"ws=151, orig_p2p_inv",1.4085036870404317,17114.0,1.4944768431095492
"ws=85, orig_p2p_inv",1.3708778983973713,17138.0,2.9174978117271566
"ws=697, orig_mp_outlier",1.3639274420927054,17029.0,11.61535429869544
"ws=103, orig_p2p_inv",1.3519357748736007,17140.0,1.8982887728899653
"ws=167, orig_p2p_inv",1.3255953033516246,17120.0,1.406719390860207
"ws=524, orig_mp_novelty",1.3147653492798492,17029.0,11.349979612657071
"ws=53, orig_p2p_inv",1.2891642415542808,17134.0,6.619732628187944
"ws=94, orig_mp_outlier",1.269398458244776,17091.0,8.33541535836178
"ws=767, orig_mp_outlier",1.2579042220235772,17029.0,11.832350510336635
"ws=94, orig_mp_novelty",1.2560017721955543,17091.0,8.461211154797692
"ws=114, orig_p2p_inv",1.2473260210117203,17140.0,1.68938241996983
"ws=183, orig_p2p_inv",1.2246852598857867,17126.0,1.2968797026098058
