Unnamed: 0,confidence,idx,peak
"ws=296, orig_mp_novelty",2.7679454336638005,68063.0,14.5937741925703
"ws=325, orig_mp_novelty",2.7638012061545,68066.0,15.652532306915647
"ws=269, orig_mp_novelty",2.71927171906527,68064.0,13.308068177851956
"ws=358, orig_mp_novelty",2.678088120034618,68063.0,16.630901432634474
"ws=244, orig_mp_novelty",2.4866804806768132,68064.0,11.586066839091133
"ws=269, orig_mp_outlier",2.4759068668954374,68069.0,12.28768995328006
"ws=296, orig_mp_outlier",2.4213139809094653,68068.0,13.341999737291506
"ws=244, orig_mp_outlier",2.4029347428087853,68069.0,10.708356824373984
"ws=393, orig_mp_novelty",2.339612474496374,68060.0,17.596759983687306
"ws=222, orig_mp_novelty",2.201517132589108,68052.0,10.220960158518583
"ws=325, orig_mp_outlier",2.180781737655605,68067.0,14.209126725677244
"ws=433, orig_mp_novelty",2.1602712317755364,68063.0,18.560425925525845
"ws=222, orig_mp_outlier",2.0461835781845665,68068.0,9.136486338049568
"ws=358, orig_mp_outlier",2.010758210943193,68063.0,15.187029260192668
"ws=476, orig_mp_novelty",1.951990976047608,68062.0,19.38749642822201
"ws=393, orig_mp_outlier",1.8827364743408728,68061.0,16.211241905452507
"ws=433, orig_mp_outlier",1.787730818439612,68065.0,17.23144584157587
"ws=524, orig_mp_novelty",1.7860414695616251,68061.0,20.385169503251916
"ws=202, orig_mp_novelty",1.762362635240761,68051.0,9.159083898612137
"ws=202, orig_mp_outlier",1.7175738820496265,68055.0,7.9216147200473825
"ws=476, orig_mp_outlier",1.6711410047254058,68064.0,18.037220716115964
"ws=576, orig_mp_novelty",1.6652149913327865,68061.0,21.32644622507604
"ws=244, sr_orig",1.6125268101276493,68130.0,0.2649749072807163
"ws=524, orig_mp_outlier",1.5784269368114292,68063.0,18.960030262006768
"ws=634, orig_mp_novelty",1.5771724481395148,68063.0,22.42512810858399
"ws=576, orig_mp_outlier",1.533863777598218,68062.0,19.977767409848408
"ws=222, sr_orig",1.5166912524854068,68130.0,0.27642788684465913
"ws=634, orig_mp_outlier",1.5122656594688524,68063.0,21.044983977998065
"ws=697, orig_mp_outlier",1.5095953983075283,68065.0,22.058982604033524
"ws=697, orig_mp_novelty",1.4990082741712976,68066.0,23.37364193368486
"ws=767, sr_orig",1.4970059335016672,47662.0,0.2889043799517263
"ws=767, orig_mp_outlier",1.4957047224860691,68067.0,23.05274882784277
"ws=634, sr_orig",1.4738013695309156,47646.0,0.31380007518379205
"ws=183, orig_p2p",1.4645603769015343,68062.0,999.1218379234847
"ws=167, orig_p2p",1.4529775167842935,68062.0,984.3079787425277
"ws=202, orig_p2p",1.4405853141049674,68062.0,1002.9900843069313
"ws=767, orig_mp_novelty",1.4379035256553028,68066.0,24.353180094665646
"ws=697, sr_orig",1.431259267570726,47662.0,0.28975681639168416
"ws=151, orig_p2p",1.4159273344352483,68062.0,952.706937649022
"ws=222, orig_p2p",1.3942790538100325,68062.0,1005.182479414436
"ws=138, orig_p2p",1.3785720003205353,68070.0,924.3198142826326
"ws=125, orig_p2p",1.3683154396160615,68070.0,913.6072052880072
"ws=183, orig_mp_novelty",1.3578246108997651,68050.0,7.852917022252322
"ws=114, orig_p2p",1.357720060517394,68070.0,902.6343709736743
"ws=244, orig_p2p",1.3502433892934893,68062.0,1007.178996598327
"ws=103, orig_p2p",1.3447380110023002,68070.0,889.3178244757239
"ws=183, orig_mp_outlier",1.3400793594625025,68052.0,6.935478493736464
"ws=94, orig_p2p",1.3318974402785442,68070.0,876.1043073510657
"ws=85, orig_p2p",1.3185009546181348,68070.0,860.0926336588193
"ws=269, orig_p2p",1.3109849870514376,68062.0,1009.0513640148855
"ws=77, orig_p2p",1.3072504080980671,68070.0,842.7177727402534
"ws=70, orig_p2p",1.2937998871413483,68070.0,824.1502706428523
"ws=64, orig_p2p",1.2777736178687358,68070.0,804.4919485156253
"ws=296, orig_p2p",1.2720326981917838,68062.0,1010.7182770607892
"ws=576, sr_orig",1.2540406846344614,47595.0,0.2296656349171327
"ws=58, orig_p2p",1.2500981279210055,68071.0,779.1161567758687
"ws=53, orig_p2p",1.218405701628791,68072.0,754.2778811490582
"ws=325, orig_p2p",1.1980131035951629,68062.0,1012.20016750766
"ws=202, sr_acc",1.185381101425444,72224.0,0.1834083705511284
"ws=48, orig_p2p",1.1816989971725351,68072.0,725.607601374998
"ws=183, sr_acc",1.1558287919453172,72201.0,0.19273444284976965
"ws=325, sr_orig",1.1550895587622028,46768.0,0.2670125460059413
"ws=44, orig_p2p",1.147919502815503,68071.0,699.3177173608989
"ws=476, sr_orig",1.141684740142228,68118.0,0.21032121718770247
"ws=358, orig_p2p",1.1317897852592962,68062.0,1013.5944177373932
"ws=64, diff_small",1.1255144032921809,41473.0,0.26708984375
"ws=244, sr_diff",1.1244715859566934,40432.0,0.1470823033047478
"ws=393, acc_p2p",1.121630789250728,33209.0,64.84796793129408
"ws=358, acc_p2p",1.1213434174191614,33209.0,64.83132425138773
"ws=325, acc_p2p",1.121015775321778,33209.0,64.81234826153191
"ws=58, diff_small",1.1206690561529236,41473.0,0.27883472057074826
"ws=296, acc_p2p",1.1206675378277806,33209.0,64.79217947296813
"ws=269, acc_p2p",1.1204408894118596,33209.0,64.76949249442275
"ws=244, acc_p2p",1.1197869141567642,33209.0,64.73066637704773
"ws=40, sr_acc",1.1190473804590702,46482.0,0.7159336475698004
"ws=222, acc_p2p",1.1189576300154027,33209.0,64.68163997297283
"ws=202, acc_p2p",1.1184018182178401,33209.0,64.64831630693256
"ws=433, acc_p2p",1.118381413024934,33209.0,64.86369458891578
"ws=183, acc_p2p",1.1177612424176864,33209.0,64.60991214753761
"ws=167, acc_p2p",1.1171087274462723,33209.0,64.57079388622414
"ws=202, sr_diff",1.1166669653456154,72219.0,0.1762505465016867
"ws=151, acc_p2p",1.1163178932042566,33209.0,64.52338566225046
"ws=138, acc_p2p",1.1155402706147648,33209.0,64.47677186956409
"ws=125, acc_p2p",1.1146008488980694,33209.0,64.42046240799878
"ws=114, acc_p2p",1.113638546379223,33209.0,64.3627851052621
"ws=103, acc_p2p",1.1124706208052693,33209.0,64.29278837864315
"ws=94, acc_p2p",1.1113116417537894,33209.0,64.2233332127675
"ws=85, acc_p2p",1.109907112155926,33209.0,64.13916989411754
"ws=40, orig_p2p",1.1084988456546343,68070.0,668.8734987669942
"ws=77, acc_p2p",1.1083828566103684,33209.0,64.04784115584314
"ws=53, diff_small",1.107923497267751,41473.0,0.2887148451406203
"ws=222, sr_acc",1.1075922811851773,72239.0,0.15923867869497071
"ws=476, acc_p2p",1.1075883915684583,33209.0,64.87765282353108
"ws=70, acc_p2p",1.1067631658355626,33209.0,63.95080437142851
"ws=64, acc_p2p",1.1050926770486065,33209.0,63.850735187499886
"ws=524, sr_orig",1.1033643681589866,68133.0,0.21362839551967786
"ws=358, sr_acc",1.1017069639004875,25497.0,0.13982544005353054
"ws=58, orig_mp_novelty",1.100310126147792,43505.0,6.566080427116563
"ws=167, orig_mp_novelty",1.099077635477862,68049.0,6.981324642002066
"ws=524, acc_p2p",1.0978197560504572,33209.0,64.89052819847586
"ws=70, diff_small",1.096943231441045,41473.0,0.2563265306122442
"ws=44, sr_orig",1.0925589226921515,79752.0,0.9659611176694008
"ws=576, acc_p2p",1.0892225881844926,33209.0,64.90205493750727
"ws=48, diff_small",1.0886075949366991,41472.0,0.2986111111111143
"ws=58, acc_p2p",1.0875866387230275,33209.0,62.83504936206888
"ws=269, sr_orig",1.0875749964717183,68128.0,0.18166499731641156
"ws=94, orig_p2p_inv",1.0871054536852094,30170.0,4.856252362361436
"ws=64, orig_mp_novelty",1.0865541471894262,43502.0,6.997069467712799
"ws=125, orig_mp_outlier",1.0851220123426932,44906.0,6.668569945583023
"ws=634, acc_p2p",1.0847856717399789,33209.0,64.91268101893758
"ws=697, acc_p2p",1.0824511176000018,33209.0,64.92221941607487
"ws=64, orig_mp_outlier",1.0804755878111736,43502.0,6.6668803844177145
"ws=58, orig_mp_outlier",1.0803723360423183,43505.0,6.204176525026964
"ws=767, acc_p2p",1.0803164023429408,33209.0,64.93097987353379
"ws=393, orig_p2p",1.0795827806839484,68062.0,1014.8173027989204
"ws=77, diff_small",1.0782287822878285,41472.0,0.2464159217405985
"ws=70, orig_mp_novelty",1.0782170369278583,43505.0,7.21690296321046
"ws=44, diff_small",1.0778985507246384,41473.0,0.3073347107437984
"ws=85, orig_p2p_inv",1.0730115003848706,30174.0,5.451235633023841
"ws=53, acc_p2p",1.0721519711764012,33197.0,61.93913790565917
"ws=70, orig_mp_outlier",1.071985040691521,43505.0,6.855023781754202
"ws=269, sr_acc",1.0680350819104614,25501.0,0.13242370183735844
"ws=48, acc_p2p",1.0666870242255877,33197.0,61.61840133333269
"ws=433, sr_orig",1.0665741936298136,46869.0,0.20866104522633985
"ws=151, orig_mp_novelty",1.0660194780712389,21840.0,6.671846475195782
"ws=767, orig_p2p_inv",1.0654879589143051,31973.0,1.2663373302646814
