Unnamed: 0,confidence,idx,peak
"ws=524, sr_diff",1.9652554679806145,5578.0,0.2936051655044146
"ws=70, orig_mp_outlier",1.9321789136454857,13688.0,5.979664492988584
"ws=70, orig_mp_novelty",1.8848228374813367,13688.0,6.657306584233468
"ws=125, orig_mp_outlier",1.871453136801171,13680.0,6.4592732595484765
"ws=64, orig_mp_outlier",1.860400418256264,13690.0,6.00324658663952
"ws=114, orig_mp_outlier",1.82879802169896,13684.0,6.1249041458550595
"ws=524, sr_orig",1.8282885663515633,5579.0,0.2977225727796786
"ws=138, orig_mp_outlier",1.8162545305035558,13693.0,6.342452194755649
"ws=697, sr_diff",1.8129098091609157,5580.0,0.21850190133359615
"ws=77, orig_mp_novelty",1.8041110319323141,13694.0,6.536158865372357
"ws=114, orig_p2p_inv",1.8021425055224467,13733.0,3.494963297239515
"ws=767, sr_acc",1.7913438240907589,5602.0,0.2554680912778821
"ws=151, orig_mp_outlier",1.7900079784486935,13704.0,6.2459814655092085
"ws=58, orig_p2p_inv",1.7840068576036858,13722.0,9.156517483083977
"ws=103, orig_p2p_inv",1.7766851021189467,13727.0,4.678269847665415
"ws=58, orig_mp_outlier",1.7751700583046883,13696.0,6.019356495012325
"ws=167, orig_mp_outlier",1.7704333559280658,13659.0,5.9797206465922335
"ws=64, orig_mp_novelty",1.7679723377179593,13690.0,6.5635468280108356
"ws=77, orig_mp_outlier",1.764094730874443,13694.0,5.642590786681329
"ws=103, orig_mp_outlier",1.755839052456872,13694.0,5.613636776964406
"ws=94, orig_p2p_inv",1.7487195767909025,13723.0,5.7973804526237975
"ws=53, orig_p2p_inv",1.7476373220171468,13720.0,9.438417384996539
"ws=85, orig_p2p_inv",1.7378510848976405,13719.0,6.998426273209558
"ws=524, sr_acc",1.712089941745696,5580.0,0.2804236991872532
"ws=767, sr_diff",1.7008482750314056,5597.0,0.22337950625563055
"ws=85, orig_mp_novelty",1.6799168684181909,13695.0,6.488599864240581
"ws=64, orig_p2p_inv",1.6776656038240512,13724.0,8.699728893038369
"ws=53, orig_mp_outlier",1.6615814169527858,13699.0,5.898474889510363
"ws=48, orig_p2p_inv",1.6473520892829383,13718.0,9.613047530579607
"ws=697, sr_orig",1.635231130118777,5578.0,0.23665476420932816
"ws=58, orig_mp_novelty",1.6287121761672283,13694.0,6.4613179937740215
"ws=85, orig_mp_outlier",1.6194793797245222,13698.0,5.413481004669856
"ws=77, orig_p2p_inv",1.6188457647585692,13720.0,7.615643648142026
"ws=358, sr_orig",1.6105146526413217,5580.0,0.39675129016176175
"ws=94, orig_mp_outlier",1.6071351485006968,13699.0,5.407995795962028
"ws=358, sr_acc",1.6032719267233502,5581.0,0.37872193343388655
"ws=358, sr_diff",1.602274949592887,5581.0,0.3699255159340821
"ws=697, sr_acc",1.5912165587046163,5579.0,0.23364426933400656
"ws=125, orig_p2p_inv",1.5865059351743642,13738.0,2.510313328877685
"ws=70, orig_p2p_inv",1.5651573300628543,13724.0,8.183957460761162
"ws=94, orig_mp_novelty",1.5609117735858729,13697.0,6.531529692569619
"ws=44, orig_p2p_inv",1.5417659015824101,13717.0,9.751883756688144
"ws=103, orig_mp_novelty",1.5238069637474132,13691.0,6.863439270223316
"ws=393, sr_acc",1.514523943101887,5585.0,0.3521997241125234
"ws=114, orig_mp_novelty",1.5109826709362386,13685.0,7.215377572231767
"ws=125, orig_mp_novelty",1.5086800594370702,13680.0,7.4498991376350014
"ws=53, orig_mp_novelty",1.5069709967079454,13698.0,6.425457822303697
"ws=151, orig_mp_novelty",1.4791753917099304,13655.0,7.0876669260646565
"ws=138, orig_mp_novelty",1.4748573232985305,13664.0,7.290113970730594
"ws=167, orig_mp_novelty",1.473698804016544,13645.0,6.649657750516263
"ws=48, orig_mp_outlier",1.471201847080817,13701.0,5.562707608411312
"ws=576, sr_diff",1.4561203514654768,5595.0,0.2750594164080601
