Unnamed: 0,confidence,idx,peak
"ws=125, sr_diff",5.682929764527635,16422.0,1.3110383783767194
"ws=433, sr_acc",5.6707721588434685,16432.0,0.5283191018277008
"ws=138, sr_diff",5.599263034431816,16423.0,1.2329229040028846
"ws=393, sr_acc",5.455169685189522,16425.0,0.5783785635599048
"ws=167, sr_diff",5.43433096874316,16420.0,1.0878122170289242
"ws=433, sr_diff",5.271456316158948,16429.0,0.5061191750828968
"ws=476, sr_diff",5.08814624513517,16437.0,0.44372655577955067
"ws=296, sr_acc",5.082610871911552,16423.0,0.7314962323815584
"ws=151, sr_diff",5.039602291951176,16428.0,1.128811806384354
"ws=524, sr_diff",5.009492163039777,16428.0,0.4093254578333755
"ws=125, sr_orig",4.992923134040164,16422.0,1.2771193338611055
"ws=476, sr_acc",4.9261051661914035,16491.0,0.4648116274857273
"ws=358, sr_acc",4.900896165147165,16423.0,0.6375131258275786
"ws=393, sr_diff",4.864633028731683,16424.0,0.5495825799691714
"ws=114, sr_diff",4.845292439753719,16423.0,1.4177086935965084
"ws=167, sr_orig",4.832934902655028,16422.0,1.0209014631265263
"ws=433, sr_orig",4.819094094316295,16429.0,0.4749650177165129
"ws=183, sr_diff",4.808582310924815,16428.0,0.9889603132340786
"ws=125, sr_acc",4.785056661739736,16423.0,1.3234925646605915
"ws=576, sr_diff",4.743100363276453,16474.0,0.35659117264702656
"ws=222, sr_diff",4.717950019139086,16428.0,0.8436223345032656
"ws=634, sr_diff",4.703125622517309,16432.0,0.3212153273504765
"ws=269, sr_acc",4.676046871163155,16425.0,0.7928232153866005
"ws=138, sr_orig",4.671477716493218,16424.0,1.1751492697758734
"ws=167, sr_acc",4.664426171290944,16423.0,1.1068721342777894
"ws=325, sr_acc",4.662171219177644,16423.0,0.6816731922163861
"ws=48, sr_diff",4.6594187799095845,16420.0,1.9507252446601848
"ws=151, sr_orig",4.638041336549309,16427.0,1.0672409050964649
"ws=103, sr_diff",4.6187318714127965,16420.0,1.4787319343223717
"ws=524, sr_acc",4.594275643298318,16425.0,0.4296449353037865
"ws=202, sr_diff",4.57470367901295,16424.0,0.9276749096967112
"ws=393, sr_orig",4.57156062686545,16424.0,0.5239638512797317
"ws=53, sr_diff",4.550481142864876,16420.0,1.889479659460564
"ws=325, sr_diff",4.534004529439615,16420.0,0.6388291653602449
"ws=138, sr_acc",4.532917664438855,16424.0,1.2411546892930492
"ws=358, sr_diff",4.5275068230360285,16423.0,0.5945966693880111
"ws=64, sr_diff",4.4765138762818575,16420.0,1.88770411668659
"ws=244, sr_acc",4.464480074314733,16427.0,0.8312687155248097
"ws=222, sr_acc",4.4544966790798775,16427.0,0.8878274052384428
"ws=151, sr_acc",4.436710096375479,16424.0,1.1345236634997022
"ws=114, sr_orig",4.421684479639585,16422.0,1.3766744307254681
"ws=183, sr_orig",4.419922452988393,16427.0,0.9252543032894316
"ws=296, sr_diff",4.402633973388301,16420.0,0.6849084033293855
"ws=40, sr_diff",4.3736572671455844,16420.0,2.1489087547359578
"ws=58, sr_diff",4.368042791300085,16417.0,1.8502952249947
"ws=202, sr_acc",4.350812772674494,16424.0,0.9683665802600134
"ws=44, sr_orig",4.341104811236044,16423.0,2.114383973695263
"ws=40, sr_orig",4.338839892346397,16420.0,2.2324630782461643
"ws=183, sr_acc",4.32161979470247,16428.0,1.0101795279194414
"ws=40, sr_acc",4.292874567453088,16421.0,2.302041542846984
"ws=476, sr_orig",4.290389300491292,16489.0,0.4171774479082259
"ws=70, sr_diff",4.2524692547013805,16422.0,1.7860990766398082
"ws=244, sr_diff",4.235599012757873,16428.0,0.7758634968704728
"ws=44, sr_acc",4.235587246407516,16425.0,2.1954656716828467
"ws=524, sr_orig",4.195396194881386,16424.0,0.3788412932517939
"ws=576, sr_acc",4.194347908160595,16478.0,0.3758048576863943
"ws=77, sr_diff",4.171044680561359,16423.0,1.7040921925120305
"ws=103, sr_orig",4.158172842284431,16423.0,1.4553381225313275
"ws=634, sr_acc",4.1285913994257095,16432.0,0.33773800628567696
"ws=269, sr_diff",4.1241851748767475,16425.0,0.7375621024190739
"ws=114, sr_acc",4.1235938443087035,16423.0,1.4123808950353858
"ws=85, sr_diff",4.116357103746907,16423.0,1.6156879157415402
"ws=94, sr_diff",4.083434154006115,16423.0,1.5393625385063916
"ws=48, sr_acc",4.074121045482697,16421.0,2.0669792251308574
"ws=103, sr_acc",4.048122475972889,16422.0,1.4823022852229075
"ws=44, sr_diff",4.017333181761158,16423.0,2.054583471739704
"ws=576, sr_orig",3.9918600548290066,16489.0,0.3327994814175805
"ws=48, sr_orig",3.991056809858068,16419.0,2.0014313326714523
"ws=358, sr_orig",3.965746977800768,16422.0,0.5707732489893055
"ws=697, sr_diff",3.951271854156827,16433.0,0.29433188717156183
"ws=202, sr_orig",3.9168228457983165,16424.0,0.871909743149754
"ws=64, sr_orig",3.862378641587687,16419.0,1.9266470719914244
"ws=53, acc_std",3.846388219671899,16401.0,0.06881380159276193
"ws=85, sr_orig",3.8384317013811518,16422.0,1.6080259443632108
"ws=64, sr_acc",3.83779051320206,16420.0,1.966962180310574
"ws=58, acc_std",3.7992435424927478,16401.0,0.06629724916571045
"ws=48, acc_std",3.7754050165640103,16401.0,0.0716468963303725
"ws=58, sr_orig",3.774671511382192,16422.0,1.900506970485302
"ws=53, sr_acc",3.737318076766541,16422.0,1.9919371943994144
"ws=94, sr_orig",3.732858158914573,16422.0,1.5268491560210593
"ws=53, sr_orig",3.730404692582849,16423.0,1.9381919763268036
"ws=767, sr_diff",3.7303437156059447,16504.0,0.2584549827007869
"ws=70, sr_orig",3.7274767118747287,16423.0,1.8101614727446689
"ws=70, sr_acc",3.705879307125804,16421.0,1.8424153166794117
"ws=44, acc_std",3.7038946228626286,16401.0,0.07419513970858976
"ws=85, sr_acc",3.693259419114791,16424.0,1.639432747074163
"ws=634, sr_orig",3.6855913104695137,16431.0,0.3001383975507542
"ws=64, acc_std",3.6813333054059667,16401.0,0.0636222153743784
"ws=58, sr_acc",3.679200720679189,16423.0,1.9352552650684944
"ws=40, acc_std",3.6469633875547682,16401.0,0.07704963653327124
"ws=85, acc_p2p",3.6367543527228667,16401.0,0.36064514094117467
"ws=64, acc_p2p",3.6367432106698514,16401.0,0.36012398687499897
"ws=77, acc_p2p",3.636728780879591,16401.0,0.36048012493506415
"ws=70, acc_p2p",3.636701585525692,16401.0,0.3603047954285708
"ws=576, acc_p2p",3.635213704906695,16401.0,0.3619990385416672
"ws=524, acc_p2p",3.635036477168743,16401.0,0.3619757793129782
"ws=476, acc_p2p",3.634838507174972,16401.0,0.361949798739496
"ws=433, acc_p2p",3.6346238795354564,16401.0,0.3619216331177836
"ws=393, acc_p2p",3.6343820502326873,16401.0,0.3618898990839661
"ws=358, acc_p2p",3.6341261087082057,16401.0,0.3618563146368615
"ws=325, acc_p2p",3.6338342876410112,16401.0,0.3618180239384529
"ws=296, acc_p2p",3.633524106865353,16401.0,0.3617773263513453
"ws=269, acc_p2p",3.633175178114274,16401.0,0.36173154743493896
"ws=244, acc_p2p",3.6327832169659913,16401.0,0.36168012606557004
"ws=222, acc_p2p",3.632365236720801,16401.0,0.3616252951351333
"ws=634, acc_p2p",3.630298198595486,16401.0,0.3620204803785457
"ws=94, acc_p2p",3.6285011308774084,16401.0,0.3607972102127642
"ws=58, acc_p2p",3.6260132036305563,16401.0,0.35990576965517634
"ws=697, acc_p2p",3.61900739686477,16401.0,0.3620397274318283
"ws=77, sr_orig",3.613738331947552,16422.0,1.7201472322680962
"ws=325, sr_orig",3.6048734785285967,16422.0,0.6075415199355678
"ws=94, sr_acc",3.6019066603604513,16423.0,1.5489768505024797
"ws=767, acc_p2p",3.5880991479511994,16401.0,0.3620574047196709
"ws=70, acc_std",3.5779051936434616,16401.0,0.061249538183361874
"ws=103, acc_p2p",3.5713749206425387,16401.0,0.3609227042718468
"ws=77, sr_acc",3.565664743874116,16423.0,1.752373321587552
"ws=53, acc_p2p",3.544747695216471,16401.0,0.35968618000000124
"ws=697, sr_acc",3.5259560230235487,16434.0,0.3128788210613304
"ws=114, acc_p2p",3.5236448915082783,16401.0,0.3610491768421043
"ws=202, acc_p2p",3.513397309653917,16401.0,0.36156508475247534
"ws=697, sr_orig",3.4915368206350994,16435.0,0.27314896067490496
"ws=125, acc_p2p",3.4852878916622,16401.0,0.3611533902399993
"ws=138, acc_p2p",3.4604645780726675,16401.0,0.3612551321739135
"ws=151, acc_p2p",3.457393795933964,16401.0,0.36133935562913894
"ws=77, acc_std",3.4572494372974614,16401.0,0.05880070254025219
"ws=167, acc_p2p",3.4542777280209815,16401.0,0.3614250144910217
"ws=183, acc_p2p",3.4517118819584613,16401.0,0.3614956947540989
"ws=767, sr_orig",3.4427695544048498,16503.0,0.24021021451971286
"ws=222, sr_orig",3.4105258680002257,16427.0,0.7944740987193123
"ws=48, acc_p2p",3.392581316719165,16401.0,0.3594208425000002
"ws=296, sr_orig",3.379699389241216,16422.0,0.6531168044401521
"ws=85, acc_std",3.326303325629726,16401.0,0.056372098104372034
"ws=767, sr_acc",3.2947053938857143,16503.0,0.2746323389209415
"ws=44, acc_p2p",3.257629778482476,16401.0,0.3591651536363629
"ws=269, sr_orig",3.2556485408630103,16424.0,0.7029275822552866
"ws=94, acc_std",3.2095908491113967,16401.0,0.05399482560977828
"ws=244, sr_orig",3.1956474218221302,16427.0,0.7390653506313343
"ws=40, acc_p2p",3.111910531695531,16401.0,0.35885832699999937
"ws=103, acc_std",3.1092299375197547,16401.0,0.051895128603034704
"ws=114, acc_std",2.9900874802889987,16401.0,0.04965309229292796
"ws=125, acc_std",2.8877792337514037,16401.0,0.04772040427825721
"ws=138, acc_std",2.7849658950551226,16401.0,0.04570588385664424
"ws=151, acc_std",2.6937144917644726,16401.0,0.043958041192984736
"ws=167, acc_std",2.598715633701765,16401.0,0.04207978846991548
"ws=183, acc_std",2.5197759264241606,16401.0,0.040448376286086614
"ws=202, acc_std",2.4353674063531168,16401.0,0.03876732435691853
"ws=222, acc_std",2.3592122612479285,16401.0,0.03723349249806774
"ws=244, acc_std",2.2851185561190293,16401.0,0.035768535636826984
"ws=269, acc_std",2.2090396614481613,16401.0,0.03433788116590199
