Unnamed: 0,confidence,idx,peak
"ws=767, low_fft",1.2041479316334598,5949.0,0.22955075932512875
"ws=767, sr_orig",1.1923106805048165,5801.0,0.3041264008938257
"ws=269, sr_acc",1.17087039266363,7348.0,0.5415796980817608
"ws=244, sr_acc",1.1494767586065373,7323.0,0.5677881417788052
"ws=767, sr_acc",1.1486118313827662,5802.0,0.30610320757802106
"ws=296, sr_acc",1.144157282873346,7375.0,0.5277994151142362
"ws=697, low_fft",1.1425835039523973,5885.0,0.2264538787952904
"ws=767, sr_diff",1.1374192840326052,5739.0,0.3197514266252208
"ws=767, high_fft",1.1317471529578147,5950.0,0.2394531062098248
"ws=767, orig_mp_outlier",1.122304594467899,5115.0,27.17790543234953
"ws=697, high_fft",1.1202522553102572,5885.0,0.2405284595209672
"ws=222, sr_acc",1.1108485521720062,7332.0,0.6268254308369832
"ws=103, acc_std_inv",1.105555325138827,6312.0,5.124436385976474
"ws=167, sr_acc",1.0954877284494546,6520.0,0.98602685039996
"ws=325, sr_acc",1.0891825295367694,7404.0,0.5047158470979313
"ws=269, sr_diff",1.0845099598863153,6879.0,0.4308543877246732
"ws=634, sr_diff",1.0840856292001553,7706.0,0.41771963814756696
"ws=183, sr_acc",1.0834887051607855,6530.0,0.8735087244278411
"ws=634, sr_orig",1.0816795073000522,7710.0,0.34397373853505514
"ws=151, sr_acc",1.0804601843762716,6526.0,1.1675511734698565
"ws=114, orig_mp_novelty",1.0774231761337862,9994.0,9.213351305802345
"ws=114, acc_std_inv",1.0749256583102509,6318.0,3.7939051691667527
"ws=358, sr_acc",1.0746995503079992,7437.0,0.472501761822433
"ws=576, sr_orig",1.0745499609448907,7652.0,0.35735936859361883
"ws=94, orig_p2p_inv",1.0724430808518088,6308.0,3.5816181317214815
"ws=634, sr_acc",1.0701766287701282,7707.0,0.3535158778769608
"ws=433, sr_acc",1.0686706741726422,7511.0,0.4455010770994545
"ws=576, sr_diff",1.0682639098731592,7653.0,0.4713660992713585
"ws=64, sr_acc",1.0682349011439118,8499.0,2.3239886737531266
"ws=125, orig_mp_novelty",1.0672007249492097,9967.0,9.617207882189053
"ws=576, orig_mp_novelty",1.0651114026172448,7089.0,25.844996721789432
"ws=138, sr_acc",1.0629422720843316,6489.0,1.2753195047958987
"ws=94, acc_std_inv",1.0626269123711225,6308.0,6.660132520673647
"ws=125, acc_std_inv",1.0588243750886928,6323.0,3.0742020446177314
"ws=138, orig_p2p_inv",1.0586351697716807,7023.0,1.3978713128966596
"ws=524, orig_mp_novelty",1.0566082072789351,7083.0,24.362328775562137
"ws=103, orig_mp_novelty",1.0563265541599434,9994.0,8.557991106975088
"ws=44, orig_mp_novelty",1.0555409389222743,3890.0,4.354575766915539
"ws=634, orig_mp_outlier",1.055479886516253,7194.0,25.24892042058077
"ws=476, orig_mp_novelty",1.05481995830905,7049.0,22.77590906574086
"ws=151, orig_p2p_inv",1.0546077092355557,7029.0,1.2983601059938557
"ws=433, orig_mp_novelty",1.054524269095099,7080.0,21.18798255497345
"ws=393, orig_mp_novelty",1.052554071094468,7110.0,19.75315059249997
"ws=64, sr_diff",1.0516176077034491,8492.0,2.244027675648136
"ws=393, sr_acc",1.0513147109358791,7470.0,0.4411357263631702
"ws=85, acc_std_inv",1.0510471337826757,6304.0,7.8767951726646706
"ws=476, sr_acc",1.0509321579426474,7554.0,0.429450760668673
"ws=634, orig_mp_novelty",1.0506884417333449,7095.0,27.342490321399463
"ws=125, sr_orig",1.0492661200212197,4384.0,0.507634086144512
"ws=183, orig_mp_outlier",1.0470666851748642,5089.0,10.354355572197573
"ws=524, sr_diff",1.0466099360835417,7604.0,0.5043746328586016
